StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	Value	Sum	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	StaNam
252205	WdmFinal	ne252205.wdm	9	41.249	-97.133	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.39	79.38	0.056	0.081	0.176	0.291	0.330	0.339	0.352	0.305	0.269	0.202	0.130	0.071	DAVID CITY
252560	WdmFinal	ne252560.wdm	9	40.278	-99.779	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	92.97	92.97	0.078	0.117	0.232	0.323	0.366	0.418	0.406	0.362	0.310	0.217	0.132	0.086	EDISON
252595	WdmFinal	ne252595.wdm	9	41.987	-98.075	COMPUTED	PMET	'1990/01/01'	'2006/12/31'	17	79.91	79.9	0.062	0.086	0.184	0.289	0.335	0.341	0.340	0.295	0.279	0.205	0.132	0.070	ELGIN
252647	WdmFinal	ne252647.wdm	9	42.265	-102.21	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.85	77.56	0.064	0.103	0.175	0.254	0.301	0.334	0.361	0.335	0.264	0.179	0.114	0.057	ELLSWORTH 15 NNE
252680	WdmFinal	ne252680.wdm	9	42.172	-100.01	COMPUTED	PMET	'1981/01/01'	'2006/12/31'	26	88.66	88.66	0.089	0.121	0.181	0.288	0.363	0.381	0.398	0.360	0.296	0.207	0.135	0.086	ELSMERE 9 ENE
252741	WdmFinal	ne252741.wdm	9	40.418	-101.51	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	88.49	88.68	0.098	0.131	0.219	0.289	0.326	0.372	0.385	0.334	0.290	0.217	0.147	0.100	ENDERS LAKE
252770	WdmFinal	ne252770.wdm	9	41.799	-98.784	COMPUTED	PMET	'1985/01/01'	'2005/12/31'	21	78.27	78.27	0.068	0.090	0.187	0.274	0.316	0.336	0.346	0.298	0.260	0.195	0.122	0.074	ERICSON 6 WNW
252805	WdmFinal	ne252805.wdm	9	42.261	-98.342	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.34	80.91	0.059	0.094	0.174	0.283	0.344	0.357	0.355	0.311	0.276	0.202	0.130	0.067	EWING
252820	WdmFinal	ne252820.wdm	9	40.136	-97.171	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.57	77.33	0.063	0.092	0.182	0.264	0.301	0.321	0.346	0.315	0.266	0.194	0.120	0.072	FAIRBURY
252840	WdmFinal	ne252840.wdm	9	40.642	-97.592	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	79.52	79.48	0.064	0.095	0.185	0.276	0.313	0.339	0.350	0.316	0.271	0.199	0.124	0.073	FAIRMONT
253037	WdmFinal	ne253037.wdm	9	40.097	-98.946	COMPUTED	PMET	'1991/01/01'	'2006/12/31'	16	92.59	92.59	0.081	0.117	0.239	0.317	0.363	0.414	0.411	0.361	0.307	0.207	0.130	0.089	FRANKLIN #2
253050	WdmFinal	ne253050.wdm	9	41.43	-96.467	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	74.28	73.98	0.054	0.083	0.173	0.276	0.319	0.319	0.321	0.283	0.240	0.178	0.117	0.063	FREMONT
253175	WdmFinal	ne253175.wdm	9	40.531	-97.596	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.65	80.32	0.065	0.097	0.189	0.279	0.317	0.341	0.354	0.320	0.273	0.199	0.126	0.074	GENEVA
253185	WdmFinal	ne253185.wdm	9	41.451	-97.764	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.77	80.08	0.059	0.086	0.183	0.300	0.331	0.340	0.348	0.305	0.269	0.200	0.131	0.073	GENOA 2 W
253355	WdmFinal	ne253355.wdm	9	42.895	-102.2	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.12	76.56	0.061	0.099	0.165	0.251	0.297	0.334	0.362	0.332	0.265	0.178	0.111	0.054	GORDON 6N
253365	WdmFinal	ne253365.wdm	9	40.94	-100.15	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	83.76	84.4	0.080	0.118	0.208	0.299	0.312	0.362	0.376	0.330	0.274	0.202	0.123	0.084	GOTHENBURG
253395	WdmFinal	ne253395.wdm	9	40.961	-98.314	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	83.63	83.62	0.071	0.091	0.188	0.282	0.332	0.371	0.382	0.339	0.286	0.200	0.126	0.073	GRAND ISLAND CTR NE AP
253397	WdmFinal	ne253397.wdm	9	40.972	-98.319	COMPUTED	PMET	'1997/01/01'	'2002/12/31'	6	86.71	86.7	0.080	0.095	0.195	0.292	0.338	0.379	0.410	0.341	0.300	0.189	0.142	0.079	GRAND ISLAND #2
253425	WdmFinal	ne253425.wdm	9	41.546	-98.534	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	79.65	80.27	0.068	0.096	0.189	0.286	0.324	0.331	0.346	0.309	0.269	0.206	0.134	0.074	GREELEY
253595	WdmFinal	ne253595.wdm	9	40.089	-99.213	COMPUTED	PMET	'1970/01/01'	'2005/12/30'	36	91.4	90.48	0.076	0.114	0.224	0.315	0.348	0.401	0.399	0.353	0.301	0.214	0.135	0.086	HARLAN COUNTY LAKE
253605	WdmFinal	ne253605.wdm	9	41.633	-103.95	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	85.76	85.58	0.102	0.135	0.216	0.283	0.323	0.382	0.373	0.320	0.267	0.186	0.131	0.088	HARRISBURG 12WNW
253615	WdmFinal	ne253615.wdm	9	42.686	-103.88	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	79.02	79.95	0.077	0.107	0.168	0.248	0.284	0.347	0.370	0.347	0.276	0.197	0.124	0.075	HARRISON
253630	WdmFinal	ne253630.wdm	9	42.617	-97.261	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	82.97	81.83	0.056	0.080	0.178	0.296	0.346	0.349	0.362	0.312	0.282	0.214	0.140	0.067	HARTINGTON
253660	WdmFinal	ne253660.wdm	9	40.647	-98.383	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	82.97	82.24	0.069	0.089	0.184	0.279	0.319	0.360	0.376	0.328	0.287	0.201	0.129	0.074	HASTINGS 4N
253690	WdmFinal	ne253690.wdm	9	40.509	-101.02	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	86.94	86.19	0.084	0.123	0.213	0.304	0.325	0.366	0.373	0.329	0.283	0.208	0.128	0.089	HAYES CENTER
253710	WdmFinal	ne253710.wdm	9	42.683	-102.69	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	76.97	76.44	0.062	0.099	0.164	0.243	0.294	0.336	0.357	0.338	0.265	0.181	0.112	0.055	HAY SPRINGS
253715	WdmFinal	ne253715.wdm	9	42.512	-102.69	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	79.2	79.14	0.065	0.107	0.177	0.256	0.312	0.348	0.373	0.335	0.270	0.183	0.114	0.057	HAY SPRINGS 12 S
253755	WdmFinal	ne253755.wdm	9	42.321	-103.07	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.71	77.17	0.066	0.107	0.171	0.246	0.294	0.338	0.360	0.330	0.265	0.179	0.116	0.059	HEMINGFORD
253810	WdmFinal	ne253810.wdm	9	41.106	-100.98	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	79.99	79.79	0.068	0.108	0.185	0.275	0.310	0.337	0.360	0.321	0.264	0.194	0.118	0.075	HERSHEY 5 SSE
253910	WdmFinal	ne253910.wdm	9	40.435	-99.363	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	88.57	88.07	0.075	0.111	0.217	0.306	0.337	0.389	0.390	0.340	0.295	0.210	0.131	0.084	HOLDREGE
254101	WdmFinal	ne254101.wdm	9	42.053	-101.75	COMPUTED	PMET	'1998/01/01'	'2006/12/31'	9	71.61	71.55	0.057	0.090	0.144	0.225	0.293	0.292	0.348	0.315	0.239	0.161	0.112	0.068	HYANNIS 5N
254110	WdmFinal	ne254110.wdm	9	40.506	-101.63	COMPUTED	PMET	'1970/01/01'	'2003/12/31'	34	92.46	91.73	0.101	0.137	0.228	0.306	0.341	0.380	0.394	0.340	0.302	0.225	0.150	0.103	IMPERIAL
254335	WdmFinal	ne254335.wdm	9	40.726	-99.013	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	86.23	86.08	0.073	0.107	0.208	0.298	0.331	0.383	0.383	0.340	0.288	0.203	0.126	0.081	KEARNEY 4 NE
254432	WdmFinal	ne254432.wdm	9	42.95	-100.94	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	90.05	90.05	0.092	0.118	0.188	0.292	0.369	0.361	0.442	0.370	0.298	0.195	0.138	0.089	KILGORE 1NE
254440	WdmFinal	ne254440.wdm	9	41.245	-103.63	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	86.07	86.74	0.107	0.137	0.219	0.290	0.324	0.388	0.369	0.315	0.277	0.195	0.134	0.092	KIMBALL 2NE
254455	WdmFinal	ne254455.wdm	9	41.21	-101.67	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	92.77	91.06	0.096	0.132	0.224	0.309	0.345	0.379	0.389	0.345	0.291	0.222	0.152	0.103	KINGSLEY DAM
254795	WdmFinal	ne254795.wdm	9	40.831	-96.764	COMPUTED	PMET	'1995/01/01'	'2006/12/31'	12	77.74	77.74	0.069	0.093	0.185	0.299	0.334	0.325	0.335	0.278	0.268	0.179	0.114	0.069	LINCOLN AIRPORT
254900	WdmFinal	ne254900.wdm	9	41.149	-102.64	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	87.4	86.86	0.088	0.129	0.204	0.288	0.335	0.376	0.389	0.341	0.280	0.200	0.135	0.084	LODGEPOLE
254903	WdmFinal	ne254903.wdm	9	41.266	-102.66	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	83.74	83.74	0.095	0.120	0.202	0.276	0.328	0.358	0.385	0.335	0.259	0.176	0.129	0.084	LODGEPOLE 8N
254985	WdmFinal	ne254985.wdm	9	41.281	-98.971	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.48	80.71	0.068	0.095	0.186	0.283	0.323	0.342	0.354	0.312	0.268	0.206	0.134	0.075	LOUP CITY
255040	WdmFinal	ne255040.wdm	9	42.829	-98.458	COMPUTED	PMET	'1986/01/01'	'2005/12/31'	20	83.41	83.41	0.063	0.095	0.176	0.281	0.358	0.377	0.379	0.324	0.292	0.195	0.124	0.070	LYNCH
255080	WdmFinal	ne255080.wdm	9	41.831	-97.49	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	77.46	77.31	0.054	0.080	0.175	0.284	0.317	0.333	0.344	0.297	0.259	0.192	0.128	0.069	MADISON 2W
255090	WdmFinal	ne255090.wdm	9	40.851	-101.54	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	91.71	92.17	0.100	0.136	0.226	0.308	0.344	0.388	0.403	0.344	0.303	0.222	0.148	0.100	MADRID
255112	WdmFinal	ne255112.wdm	9	41.263	-96.658	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.31	78.31	0.068	0.091	0.187	0.304	0.341	0.331	0.335	0.280	0.255	0.186	0.119	0.068	MALMO 3 E
255250	WdmFinal	ne255250.wdm	9	41.223	-99.301	COMPUTED	PMET	'1987/01/01'	'2006/12/31'	20	83.06	83.06	0.083	0.100	0.191	0.295	0.330	0.366	0.375	0.317	0.277	0.188	0.120	0.079	MASON CITY
255362	WdmFinal	ne255362.wdm	9	41.143	-96.481	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	74.51	74.39	0.065	0.086	0.175	0.287	0.321	0.318	0.325	0.270	0.244	0.173	0.112	0.063	MEAD 6 S
255388	WdmFinal	ne255388.wdm	9	40.376	-100.22	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	84.87	84.76	0.080	0.118	0.208	0.301	0.317	0.360	0.376	0.328	0.274	0.206	0.125	0.085	MEDICINE CREEK DAM
255470	WdmFinal	ne255470.wdm	9	42.916	-101.7	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	85.44	85.68	0.070	0.112	0.169	0.279	0.331	0.364	0.381	0.380	0.304	0.208	0.134	0.077	MERRIMAN
255565	WdmFinal	ne255565.wdm	9	40.516	-98.951	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	90.63	91.11	0.077	0.114	0.225	0.320	0.351	0.407	0.402	0.353	0.302	0.215	0.136	0.086	MINDEN
255590	WdmFinal	ne255590.wdm	9	41.948	-103.7	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	90.04	89.41	0.103	0.139	0.226	0.303	0.335	0.396	0.392	0.336	0.277	0.197	0.136	0.091	MITCHELL 5 E
255702	WdmFinal	ne255702.wdm	9	42.251	-101.34	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	71.06	71.19	0.050	0.085	0.137	0.218	0.282	0.313	0.340	0.316	0.247	0.175	0.109	0.062	MULLEN 21 NW
255810	WdmFinal	ne255810.wdm	9	40.699	-95.887	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.59	68.88	0.054	0.079	0.158	0.250	0.304	0.301	0.297	0.276	0.223	0.160	0.099	0.056	NEBRASKA CITY 2NW
255925	WdmFinal	ne255925.wdm	9	42.601	-99.333	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.55	79.13	0.059	0.099	0.159	0.269	0.325	0.334	0.355	0.316	0.277	0.201	0.129	0.071	NEWPORT
255960	WdmFinal	ne255960.wdm	9	42.747	-98.047	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	82.29	82.15	0.057	0.085	0.181	0.296	0.346	0.351	0.359	0.315	0.278	0.214	0.141	0.068	NIOBRARA
255995	WdmFinal	ne255995.wdm	9	41.981	-97.437	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.8	80.8	0.059	0.085	0.178	0.292	0.343	0.353	0.348	0.305	0.276	0.206	0.136	0.067	NORFOLK AIRPORT
255997	WdmFinal	ne255997.wdm	9	42.029	-97.486	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	79.31	79.31	0.061	0.081	0.184	0.278	0.334	0.335	0.354	0.305	0.278	0.189	0.130	0.069	NORFOLK 4W
256040	WdmFinal	ne256040.wdm	9	41.493	-98.775	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	82.43	81.82	0.068	0.096	0.192	0.293	0.334	0.344	0.354	0.310	0.271	0.210	0.135	0.075	NORTH LOUP
256065	WdmFinal	ne256065.wdm	9	41.121	-100.67	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	77.69	77.69	0.067	0.104	0.179	0.265	0.304	0.333	0.350	0.312	0.258	0.188	0.112	0.073	NORTH PLATTE RGNL AP
256075	WdmFinal	ne256075.wdm	9	41.057	-100.75	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.06	77.64	0.066	0.102	0.174	0.264	0.293	0.333	0.356	0.317	0.264	0.189	0.115	0.072	NORTH PLATTE EXP FARM
256135	WdmFinal	ne256135.wdm	9	42.068	-97.967	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.73	78.76	0.055	0.079	0.171	0.280	0.334	0.343	0.345	0.298	0.270	0.204	0.136	0.065	OAKDALE
256167	WdmFinal	ne256167.wdm	9	41.144	-99.763	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	85.09	84.72	0.079	0.107	0.195	0.300	0.337	0.379	0.374	0.323	0.279	0.199	0.126	0.079	OCONTO
256200	WdmFinal	ne256200.wdm	9	41.127	-101.72	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	89.22	88.25	0.093	0.131	0.215	0.300	0.335	0.376	0.377	0.336	0.281	0.208	0.144	0.098	OGALLALA
256255	WdmFinal	ne256255.wdm	9	41.31	-95.899	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	74.67	71.72	0.043	0.075	0.164	0.278	0.324	0.327	0.312	0.277	0.228	0.167	0.105	0.050	OMAHA EPPLEY AIRFIELD
256290	WdmFinal	ne256290.wdm	9	42.459	-98.656	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.51	80.14	0.058	0.092	0.167	0.277	0.338	0.351	0.357	0.313	0.277	0.199	0.129	0.067	O NEILL
256375	WdmFinal	ne256375.wdm	9	41.184	-97.551	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.69	78.37	0.057	0.083	0.178	0.287	0.323	0.332	0.346	0.300	0.262	0.199	0.130	0.071	OSCEOLA
256385	WdmFinal	ne256385.wdm	9	41.401	-102.35	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	85.26	85.32	0.083	0.122	0.199	0.284	0.329	0.371	0.390	0.338	0.274	0.195	0.132	0.080	OSHKOSH
256386	WdmFinal	ne256386.wdm	9	41.5	-102.18	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	87.17	87.17	0.089	0.130	0.204	0.288	0.346	0.384	0.391	0.344	0.270	0.195	0.131	0.084	OSHKOSH 10 NE
256395	WdmFinal	ne256395.wdm	9	42.357	-97.597	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	82.99	81.53	0.056	0.082	0.176	0.294	0.348	0.352	0.355	0.309	0.282	0.213	0.138	0.066	OSMOND
256454	WdmFinal	ne256454.wdm	9	40.322	-99.653	COMPUTED	PMET	'1995/01/01'	'2006/12/31'	12	90.99	90.99	0.081	0.116	0.230	0.317	0.362	0.405	0.403	0.347	0.299	0.206	0.128	0.088	OXFORD 6NNW
256570	WdmFinal	ne256570.wdm	9	40.122	-96.156	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	75.92	74.97	0.057	0.092	0.178	0.263	0.309	0.316	0.318	0.311	0.247	0.181	0.119	0.066	PAWNEE CITY
256970	WdmFinal	ne256970.wdm	9	42.065	-100.25	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	88.17	87.29	0.081	0.118	0.176	0.283	0.354	0.375	0.392	0.352	0.297	0.213	0.137	0.084	PURDUM
257040	WdmFinal	ne257040.wdm	9	41.033	-98.914	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	84.03	83.7	0.069	0.089	0.189	0.288	0.331	0.361	0.381	0.342	0.290	0.202	0.128	0.072	RAVENNA
257070	WdmFinal	ne257070.wdm	9	40.098	-98.52	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	94.66	94.31	0.096	0.129	0.234	0.315	0.327	0.396	0.418	0.384	0.316	0.234	0.145	0.098	RED CLOUD
257110	WdmFinal	ne257110.wdm	9	40.357	-100.66	COMPUTED	PMET	'1970/01/01'	'2005/11/30'	35.92	84.42	83.99	0.081	0.120	0.210	0.297	0.314	0.363	0.366	0.322	0.270	0.202	0.124	0.087	RED WILLOW DAM
257515	WdmFinal	ne257515.wdm	9	41.269	-98.47	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	84.57	83.4	0.068	0.088	0.186	0.289	0.333	0.362	0.377	0.338	0.288	0.202	0.130	0.072	SAINT PAUL 4 N
257665	WdmFinal	ne257665.wdm	9	41.871	-103.59	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	88.97	88.97	0.105	0.143	0.228	0.295	0.334	0.397	0.389	0.336	0.271	0.197	0.133	0.091	SCOTTSBLUFF AP
257715	WdmFinal	ne257715.wdm	9	40.9	-97.091	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	76.45	75.87	0.065	0.089	0.177	0.295	0.323	0.321	0.332	0.274	0.247	0.183	0.117	0.067	SEWARD
257830	WdmFinal	ne257830.wdm	9	41.213	-103.02	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.91	81.99	0.084	0.125	0.193	0.268	0.310	0.360	0.365	0.320	0.262	0.189	0.129	0.082	SIDNEY 6 NNW
258090	WdmFinal	ne258090.wdm	9	42.822	-99.747	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	80.66	81.17	0.062	0.103	0.166	0.269	0.330	0.338	0.364	0.328	0.284	0.207	0.134	0.075	SPRINGVIEW
258110	WdmFinal	ne258110.wdm	9	41.956	-97.222	COMPUTED	PMET	'1970/01/01'	'2002/12/31'	33	82.01	81.23	0.056	0.084	0.179	0.295	0.338	0.353	0.347	0.307	0.278	0.214	0.143	0.066	STANTON
258133	WdmFinal	ne258133.wdm	9	41.458	-100.6	COMPUTED	PMET	'1990/01/01'	'2006/12/31'	17	76.44	76.44	0.070	0.102	0.178	0.259	0.297	0.318	0.346	0.309	0.258	0.183	0.111	0.075	STAPLETON 5W
258320	WdmFinal	ne258320.wdm	9	40.031	-97.984	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	93.22	92.48	0.084	0.118	0.243	0.321	0.332	0.371	0.415	0.380	0.305	0.223	0.147	0.092	SUPERIOR 4E
258328	WdmFinal	ne258328.wdm	9	41.104	-97.309	COMPUTED	PMET	'1987/01/01'	'2006/12/31'	20	81.61	81.61	0.064	0.087	0.192	0.305	0.327	0.353	0.358	0.311	0.274	0.200	0.130	0.074	SURPRISE
258360	WdmFinal	ne258360.wdm	9	42.184	-99.09	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	83.83	83.83	0.073	0.097	0.188	0.296	0.355	0.358	0.367	0.324	0.291	0.189	0.135	0.076	SWAN LAKE
258395	WdmFinal	ne258395.wdm	9	40.682	-96.189	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.93	71.84	0.055	0.081	0.163	0.266	0.314	0.314	0.313	0.284	0.232	0.168	0.103	0.059	SYRACUSE
258465	WdmFinal	ne258465.wdm	9	40.354	-96.194	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.69	69.41	0.054	0.079	0.159	0.256	0.301	0.303	0.301	0.275	0.225	0.163	0.100	0.057	TECUMSEH 1S
258480	WdmFinal	ne258480.wdm	9	41.786	-96.226	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	73.57	73.39	0.052	0.081	0.169	0.270	0.318	0.321	0.320	0.279	0.240	0.176	0.116	0.062	TEKAMAH
258628	WdmFinal	ne258628.wdm	9	40.174	-101.06	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	95.44	95.35	0.101	0.133	0.249	0.322	0.333	0.407	0.403	0.356	0.320	0.237	0.159	0.108	TRENTON DAM
258751	WdmFinal	ne258751.wdm	9	42.875	-100.55	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	91.71	91.69	0.095	0.120	0.184	0.295	0.367	0.384	0.435	0.376	0.319	0.200	0.140	0.090	VALENTINE NO 1
258755	WdmFinal	ne258755.wdm	9	42.571	-100.69	COMPUTED	PMET	'1970/01/01'	'2005/12/30'	36	85.64	85.35	0.081	0.117	0.170	0.272	0.337	0.363	0.381	0.352	0.294	0.209	0.137	0.084	VALENTINE NWR
258760	WdmFinal	ne258760.wdm	9	42.878	-100.55	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	85.3	85.3	0.083	0.121	0.175	0.275	0.342	0.357	0.379	0.353	0.294	0.204	0.132	0.082	VALENTINE MILLER FLD A
258795	WdmFinal	ne258795.wdm	9	41.32	-96.367	COMPUTED	PMET	'1995/01/01'	'2006/12/31'	12	72.15	72.15	0.054	0.082	0.168	0.262	0.303	0.313	0.316	0.278	0.246	0.171	0.109	0.063	VALLEY 1 WNW
258875	WdmFinal	ne258875.wdm	9	40.244	-96.498	COMPUTED	PMET	'1988/01/01'	'2006/12/31'	19	69.49	69.49	0.059	0.081	0.162	0.253	0.298	0.306	0.296	0.278	0.229	0.159	0.097	0.058	VIRGINIA
258905	WdmFinal	ne258905.wdm	9	41.221	-96.622	COMPUTED	PMET	'1970/01/01'	'2003/12/31'	34	73.96	73.8	0.066	0.087	0.177	0.282	0.315	0.315	0.323	0.267	0.237	0.175	0.113	0.063	WAHOO
258915	WdmFinal	ne258915.wdm	9	42.267	-96.862	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.43	71.78	0.070	0.087	0.156	0.258	0.299	0.322	0.310	0.270	0.234	0.179	0.109	0.060	WAKEFIELD
258920	WdmFinal	ne258920.wdm	9	40.843	-101.21	COMPUTED	PMET	'1970/01/01'	'2005/12/22'	35.98	88.01	87.65	0.095	0.131	0.219	0.292	0.327	0.370	0.383	0.324	0.283	0.212	0.141	0.096	WALLACE 2W
258935	WdmFinal	ne258935.wdm	9	42.151	-96.476	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	74.68	74.14	0.073	0.091	0.162	0.272	0.308	0.331	0.318	0.274	0.241	0.185	0.114	0.063	WALTHILL 1E
259045	WdmFinal	ne259045.wdm	9	42.236	-97.011	COMPUTED	PMET	'1990/01/01'	'2006/12/31'	17	72.63	72.63	0.076	0.093	0.163	0.258	0.298	0.324	0.315	0.272	0.241	0.176	0.103	0.063	WAYNE
259090	WdmFinal	ne259090.wdm	9	40.864	-96.141	COMPUTED	PMET	'1983/01/01'	'2006/12/31'	24	71.74	71.74	0.061	0.085	0.170	0.268	0.313	0.307	0.307	0.283	0.237	0.162	0.098	0.059	WEEPING WATER
259200	WdmFinal	ne259200.wdm	9	41.845	-96.714	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.68	72.07	0.070	0.088	0.157	0.261	0.297	0.322	0.313	0.269	0.236	0.178	0.110	0.060	WEST POINT
259510	WdmFinal	ne259510.wdm	9	40.868	-97.592	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.49	80.75	0.064	0.095	0.185	0.280	0.321	0.346	0.356	0.325	0.276	0.202	0.125	0.073	YORK
270681	WdmFinal	nh270681.wdm	9	44.033	-71.933	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	42.89	42.73	0.025	0.043	0.090	0.146	0.189	0.205	0.215	0.178	0.131	0.090	0.055	0.031	BENTON 5 SW
270690	WdmFinal	nh270690.wdm	9	44.45	-71.183	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	38.76	38.06	0.006	0.017	0.092	0.112	0.180	0.197	0.205	0.167	0.126	0.065	0.050	0.026	BERLIN
270706	WdmFinal	nh270706.wdm	9	44.3	-71.65	COMPUTED	PMET	'1993/01/01'	'2006/12/31'	14	52.6	52.59	0.026	0.049	0.113	0.172	0.207	0.246	0.255	0.221	0.186	0.121	0.078	0.049	BETHLEHEM 2
270998	WdmFinal	nh270998.wdm	9	43.6	-71.717	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	49.73	49.73	0.031	0.054	0.106	0.169	0.221	0.238	0.240	0.205	0.149	0.106	0.069	0.039	BRISTOL
271647	WdmFinal	nh271647.wdm	9	44.9	-71.483	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	46.92	46.09	0.014	0.032	0.093	0.155	0.217	0.236	0.236	0.191	0.142	0.097	0.064	0.029	COLEBROOK
271683	WdmFinal	nh271683.wdm	9	43.195	-71.501	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	45.26	45.26	0.039	0.065	0.098	0.159	0.195	0.214	0.217	0.180	0.130	0.091	0.054	0.040	CONCORD WSO AIRPORT
271968	WdmFinal	nh271968.wdm	9	44.95	-71.317	COMPUTED	PMET	'1998/01/01'	'2006/12/31'	9	39.11	39.1	0.008	0.024	0.065	0.135	0.186	0.206	0.205	0.178	0.132	0.074	0.045	0.022	DIAMOND POND
272174	WdmFinal	nh272174.wdm	9	43.15	-70.95	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	49.17	49.17	0.044	0.070	0.105	0.177	0.214	0.235	0.233	0.194	0.139	0.098	0.059	0.044	DURHAM
